Time(sec),Latitude(°),Longitude(°),Altitude(km),ECR X Position(km),ECR Y Position(km),ECR Z Position(km),ECR X Velocity(m/s),ECR Y Velocity(m/s),ECR Z Velocity(m/s),ECR X Acceleration(m/s²),ECR Y Acceleration(m/s²),ECR Z Acceleration(m/s²)
797.000,31.388913,35.440306,197.919,4577.596,3257.977,3405.864,-777.365,-2932.442,-1797.518,-6.833,-4.446,-4.799
798.000,31.386120,35.420529,194.987,4576.815,3255.042,3404.064,-784.203,-2936.887,-1802.318,-6.841,-4.447,-4.802
799.000,31.383322,35.400751,192.045,4576.027,3252.104,3402.259,-791.047,-2941.334,-1807.123,-6.849,-4.448,-4.806
800.000,31.380524,35.380944,189.095,4575.233,3249.160,3400.450,-797.901,-2945.783,-1811.931,-6.857,-4.449,-4.810
801.000,31.377721,35.361137,186.135,4574.432,3246.212,3398.636,-804.763,-2950.232,-1816.743,-6.866,-4.450,-4.814
802.000,31.374907,35.341307,183.166,4573.624,3243.259,3396.816,-811.633,-2954.682,-1821.560,-6.874,-4.450,-4.818
803.000,31.372091,35.321470,180.189,4572.809,3240.303,3394.992,-818.512,-2959.133,-1826.380,-6.883,-4.451,-4.822
804.000,31.369283,35.301617,177.203,4571.986,3237.341,3393.164,-825.398,-2963.586,-1831.204,-6.891,-4.452,-4.826
805.000,31.366458,35.281757,174.208,4571.157,3234.375,3391.330,-832.293,-2968.038,-1836.032,-6.899,-4.454,-4.830
806.000,31.363631,35.261876,171.204,4570.322,3231.405,3389.492,-839.197,-2972.493,-1840.865,-6.907,-4.455,-4.834
807.000,31.360797,35.241978,168.191,4569.480,3228.430,3387.648,-846.109,-2976.949,-1845.701,-6.916,-4.456,-4.838
808.000,31.357964,35.222079,165.169,4568.629,3225.451,3385.800,-853.029,-2981.405,-1850.541,-6.925,-4.457,-4.842
809.000,31.355122,35.202158,162.138,4567.774,3222.467,3383.947,-859.957,-2985.863,-1855.386,-6.933,-4.459,-4.847
810.000,31.352276,35.182228,159.098,4566.910,3219.480,3382.089,-866.894,-2990.322,-1860.235,-6.942,-4.460,-4.851
811.000,31.349432,35.162283,156.050,4566.040,3216.487,3380.227,-873.841,-2994.782,-1865.087,-6.950,-4.461,-4.855
812.000,31.346577,35.142315,152.991,4565.162,3213.489,3378.359,-880.794,-2999.244,-1869.944,-6.958,-4.462,-4.859
813.000,31.343723,35.122345,149.925,4564.278,3210.488,3376.487,-887.757,-3003.707,-1874.805,-6.967,-4.463,-4.863
814.000,31.340863,35.102359,146.849,4563.386,3207.482,3374.610,-894.729,-3008.170,-1879.670,-6.976,-4.464,-4.867
815.000,31.337989,35.082358,143.764,4562.488,3204.472,3372.727,-901.709,-3012.635,-1884.540,-6.985,-4.465,-4.872
816.000,31.335116,35.062341,140.670,4561.583,3201.457,3370.840,-908.699,-3017.102,-1889.413,-6.993,-4.466,-4.876
817.000,31.332247,35.042314,137.568,4560.671,3198.438,3368.949,-915.696,-3021.569,-1894.291,-7.002,-4.469,-4.880
818.000,31.329364,35.022271,134.456,4559.751,3195.414,3367.052,-922.703,-3026.038,-1899.173,-7.011,-4.470,-4.884
819.000,31.326478,35.002204,131.334,4558.825,3192.385,3365.150,-929.718,-3030.507,-1904.060,-7.019,-4.471,-4.889
820.000,31.323590,34.982129,128.205,4557.893,3189.353,3363.244,-936.742,-3034.979,-1908.950,-7.029,-4.472,-4.893
821.000,31.320691,34.962044,125.066,4556.952,3186.316,3361.332,-943.775,-3039.451,-1913.845,-7.038,-4.473,-4.897
822.000,31.317793,34.941943,121.918,4556.005,3183.274,3359.416,-950.816,-3043.925,-1918.745,-7.046,-4.475,-4.902
823.000,31.314892,34.921831,118.761,4555.050,3180.228,3357.495,-957.868,-3048.400,-1923.648,-7.055,-4.476,-4.906
824.000,31.311987,34.901695,115.594,4554.089,3177.177,3355.569,-964.928,-3052.876,-1928.557,-7.064,-4.477,-4.910
825.000,31.309072,34.881550,112.419,4553.121,3174.122,3353.638,-971.996,-3057.354,-1933.469,-7.074,-4.479,-4.915
826.000,31.306154,34.861395,109.235,4552.145,3171.063,3351.702,-979.074,-3061.833,-1938.386,-7.083,-4.480,-4.919
827.000,31.303230,34.841224,106.042,4551.162,3167.999,3349.761,-986.160,-3066.314,-1943.307,-7.091,-4.481,-4.923
828.000,31.300301,34.821027,102.839,4550.173,3164.930,3347.815,-993.257,-3070.795,-1948.233,-7.100,-4.483,-4.928
829.000,31.297374,34.800827,99.627,4549.176,3161.857,3345.865,-1000.361,-3075.278,-1953.163,-7.109,-4.484,-4.932
830.000,31.294433,34.780611,96.407,4548.172,3158.780,3343.909,-1007.475,-3079.762,-1958.098,-7.118,-4.485,-4.937
831.000,31.291488,34.760369,93.177,4547.161,3155.697,3341.948,-1014.599,-3084.248,-1963.037,-7.128,-4.487,-4.941
832.000,31.288544,34.740125,89.938,4546.143,3152.611,3339.983,-1021.731,-3088.736,-1967.981,-7.137,-4.488,-4.946
833.000,31.285592,34.719861,86.689,4545.117,3149.520,3338.012,-1028.873,-3093.225,-1972.929,-7.146,-4.490,-4.951
834.000,31.282637,34.699574,83.432,4544.086,3146.424,3336.037,-1036.024,-3097.715,-1977.882,-7.156,-4.491,-4.955
835.000,31.279679,34.679290,80.165,4543.045,3143.325,3334.057,-1043.184,-3102.207,-1982.839,-7.165,-4.492,-4.960
836.000,31.276706,34.658974,76.889,4541.999,3140.220,3332.071,-1050.354,-3106.700,-1987.801,-7.175,-4.494,-4.964
837.000,31.273738,34.638647,73.604,4540.945,3137.111,3330.081,-1057.533,-3111.193,-1992.768,-7.184,-4.495,-4.969
838.000,31.270766,34.618308,70.310,4539.884,3133.997,3328.086,-1064.722,-3115.690,-1997.739,-7.193,-4.497,-4.974
839.000,31.267787,34.597951,67.007,4538.815,3130.879,3326.086,-1071.920,-3120.187,-2002.715,-7.203,-4.499,-4.978
840.000,31.264793,34.577576,63.694,4537.740,3127.757,3324.080,-1079.127,-3124.687,-2007.696,-7.212,-4.500,-4.983
841.000,31.261803,34.557190,60.372,4536.658,3124.630,3322.070,-1086.344,-3129.187,-2012.681,-7.222,-4.502,-4.988
842.000,31.258810,34.536792,57.041,4535.567,3121.499,3320.055,-1093.571,-3133.689,-2017.671,-7.232,-4.503,-4.992
843.000,31.255810,34.516375,53.701,4534.470,3118.363,3318.035,-1100.807,-3138.192,-2022.666,-7.241,-4.505,-4.997
844.000,31.252805,34.495932,50.351,4533.366,3115.222,3316.010,-1108.053,-3142.698,-2027.665,-7.250,-4.505,-5.002
845.000,31.249786,34.475485,46.992,4532.254,3112.078,3313.979,-1115.308,-3147.204,-2032.670,-7.260,-4.507,-5.007
846.000,31.246774,34.455018,43.623,4531.135,3108.928,3311.944,-1122.574,-3151.712,-2037.679,-7.270,-4.509,-5.012
847.000,31.243752,34.434541,40.246,4530.009,3105.775,3309.904,-1129.848,-3156.223,-2042.693,-7.280,-4.510,-5.016
848.000,31.240726,34.414036,36.860,4528.876,3102.616,3307.859,-1137.133,-3160.734,-2047.712,-7.290,-4.512,-5.021
849.000,31.237700,34.393525,33.463,4527.734,3099.453,3305.809,-1144.428,-3165.247,-2052.736,-7.299,-4.514,-5.026
850.000,31.234654,34.372990,30.058,4526.587,3096.285,3303.753,-1151.733,-3169.762,-2057.764,-7.310,-4.516,-5.031
851.000,31.231617,34.352447,26.643,4525.431,3093.113,3301.693,-1159.047,-3174.278,-2062.798,-7.319,-4.517,-5.036
852.000,31.228569,34.331880,23.220,4524.269,3089.937,3299.628,-1166.371,-3178.796,-2067.837,-7.329,-4.519,-5.041
853.000,31.225515,34.311297,19.786,4523.098,3086.755,3297.557,-1173.705,-3183.316,-2072.880,-7.339,-4.521,-5.046
854.000,31.222459,34.290704,16.343,4521.921,3083.570,3295.482,-1181.050,-3187.837,-2077.929,-7.349,-4.523,-5.051
855.000,31.219399,34.270083,12.892,4520.737,3080.380,3293.402,-1188.404,-3192.361,-2082.982,-7.360,-4.524,-5.056
856.000,31.216330,34.249455,9.429,4519.544,3077.185,3291.316,-1195.768,-3196.885,-2088.041,-7.369,-4.525,-5.061
857.000,31.213258,34.228802,5.959,4518.345,3073.986,3289.226,-1203.143,-3201.412,-2093.104,-7.379,-4.527,-5.066
858.000,31.210178,34.208141,2.478,4517.138,3070.782,3287.130,-1210.527,-3205.940,-2098.173,-7.389,-4.529,-5.071
